"MeetID","MeetPath","Federation","Date","MeetCountry","MeetState","MeetTown","MeetName","Year","lat","long","NumberParticipants","x","y","z"
2248,"nsf/1930","NSF","19-02-11","Norway",NA,"Haukelandshallen Bergen","RM Vest",2011,60.3699557,5.3545476,34,0.49224033741538,0.0461364604120468,0.869235800713386
2249,"nsf/1931","NSF","19-02-11","Norway",NA,"Ganddal","RM Sørvest",2011,58.8220008,5.7206512,44,0.515120232810012,0.0516033566143398,0.855563112421224
2250,"nsf/1933","NSF","19-02-11","Norway",NA,"Haukelandshallen Bergen","RM Vest benkpress",2011,60.3699557,5.3545476,20,0.49224033741538,0.0461364604120468,0.869235800713386
2251,"nsf/1934","NSF","26-02-11","Norway",NA,"Melhus","RM Midt-Norge",2011,63.2855424,10.2781423,52,0.442330651720348,0.0802107981427066,0.893257982001819
2252,"nsf/1935","NSF","26-02-11","Norway",NA,"Rana kraftsenter","Klubbstevne",2011,57.8,4.06,3,0.531538998804222,0.0377282168835814,0.846193166127564
2253,"nsf/1936","NSF","25-02-11","Norway",NA,"Varhol","Åpent stevne",2011,57.8,4.06,2,0.531538998804222,0.0377282168835814,0.846193166127564
2254,"nsf/1937","NSF","28-02-11","Norway",NA,"Gressvik","Klubbstevne",2011,59.2197767,10.9065679,8,0.502502689485628,0.0968265057213643,0.859136586841406
2255,"nsf/1938","NSF","01-03-11","Norway",NA,"Vestlund park","Åpent stevne",2011,60.3619989,5.2896307,9,0.492412488704081,0.0455898440210639,0.869167134152223
2256,"nsf/1939","NSF","04-03-11","Norway",NA,"Skedsmo","Åpent stevne",2011,59.9929184,11.0421988,16,0.490848245366016,0.0957864604452686,0.865963598551619
2258,"nsf/1940","NSF","24-02-11","Norway",NA,"Fyllingsdalen","Åpent stevne",2011,60.3461034,5.2884298,5,0.492653530776376,0.0456017464777949,0.869029907041032
2259,"nsf/1942","NSF","12-03-11","Norway",NA,"Dubai De forente arabiske emirater","Faazan International Powerliting Competition",2011,25.095367,55.172867,2,0.517192072646338,0.743390428915193,0.424126196065594
2260,"nsf/1943","NSF","12-03-11","Norway",NA,"Brumunddal","Seriestevne",2011,60.8809476,10.9394782,3,0.477783032095405,0.0923479675015061,0.873610455031338
2261,"nsf/1944","NSF","09-02-11","Norway",NA,"Halden","Klubbmesterskap",2011,59.1140935,11.3937252,9,0.503213878988017,0.101408367103283,0.858191199602559
2262,"nsf/1945","NSF","12-03-11","Norway",NA,"Alta","Åpent stevne",2011,69.9550298,23.3279046,12,0.314738394250993,0.135729522270063,0.939423887267429
2263,"nsf/1946","NSF","19-03-11","Norway",NA,"Trondheim","Åpent stevne",2011,63.4305149,10.3950528,8,0.439941582204988,0.080705124266969,0.894392580002778
2264,"nsf/1948","NSF","12-03-11","Norway",NA,"Elnesvågen","Klubbstevne",2011,62.8542887,7.1376221,1,0.452719266255416,0.0566910709805034,0.889849081829184
2265,"nsf/1949","NSF","26-03-11","Norway",NA,"Oslo","NM Benkpress 2011",2011,59.9138688,10.7522454,177,0.492500003829402,0.093524044033716,0.865272789018364
2266,"nsf/1950","NSF","06-04-11","Norway",NA,"Lurahallen","Seriestevne",2011,58.8822822,5.738615,7,0.514208109087486,0.0516748239040253,0.856107314022699
2267,"nsf/1951","NSF","13-04-11","Norway",NA,"Oslo","Åpent stevne",2011,59.9138688,10.7522454,16,0.492500003829402,0.093524044033716,0.865272789018364
2268,"nsf/1952","NSF","09-04-11","Norway",NA,"Sandehallen","Seriestevne",2011,59.5867977,10.2420701,13,0.498165839427598,0.0900118581340786,0.8623970441871
2269,"nsf/1953","NSF","06-04-11","Norway",NA,"Halden","Seriestevne",2011,59.1140935,11.3937252,2,0.503213878988017,0.101408367103283,0.858191199602559
2270,"nsf/1954","NSF","05-04-11","Norway",NA,"Vestlund park","Åpent stevne",2011,60.3619989,5.2896307,10,0.492412488704081,0.0455898440210639,0.869167134152223
2271,"nsf/1955","NSF","15-04-11","Norway",NA,"Steinkjer","Åpent stevne",2011,64.0150193,11.4952627,5,0.429347045930877,0.0873146759104132,0.898908928379893
2272,"nsf/1956","NSF","13-04-11","Norway",NA,"Hommersåk","Klubbstevne",2011,58.9281926,5.8506145,4,0.513423534952928,0.0526099348002406,0.856521143064638
2273,"nsf/1959","NSF","09-04-11","Norway",NA,"Ganddal","Seriestevne",2011,58.8220008,5.7206512,7,0.515120232810012,0.0516033566143398,0.855563112421224
2275,"nsf/1960","NSF","16-04-11","Norway",NA,"Odinhallen","Åpent stevne",2011,57.8,4.06,4,0.531538998804222,0.0377282168835814,0.846193166127564
2276,"nsf/1969","NSF","20-04-11","Norway",NA,"Askim Bedriftsenter","Seriestevne",2011,59.5755724,11.1897782,8,0.496774647150564,0.0982719308729413,0.862297847353765
2278,"nsf/1970","NSF","16-04-11","Norway",NA,"Brumunddal","Seriestevne",2011,60.8809476,10.9394782,3,0.477783032095405,0.0923479675015061,0.873610455031338
2279,"nsf/1972","NSF","22-04-11","Norway",NA,"Varhol Elnesvågen","Åpent stevne",2011,57.8,4.06,11,0.531538998804222,0.0377282168835814,0.846193166127564
2280,"nsf/1973","NSF","27-04-11","Norway",NA,"Rana","Seriestevne",2011,66.4393389,14.3122322,8,0.387313658006948,0.0988130791654099,0.916637390524262
2281,"nsf/1977","NSF","03-05-11","Norway",NA,"Vestlund park","Åpent stevne",2011,60.3619989,5.2896307,9,0.492412488704081,0.0455898440210639,0.869167134152223
2282,"nsf/1978","NSF","11-05-11","Norway",NA,"Askim Bedriftsenter","Seriestevne",2011,59.5755724,11.1897782,9,0.496774647150564,0.0982719308729413,0.862297847353765
2283,"nsf/1979","NSF","06-05-11","Norway",NA,"Gressvik","Klubbstevne",2011,59.2197767,10.9065679,3,0.502502689485628,0.0968265057213643,0.859136586841406
2285,"nsf/1980","NSF","06-05-11","Norway",NA,"Gruva","Klubbstevne",2011,59.7897153,5.4193416,5,0.500925954972083,0.0475220604298036,0.864184495005443
2286,"nsf/1981","NSF","07-05-11","Norway",NA,"Sundbyberg","Seriestevne",2011,57.8,4.06,1,0.531538998804222,0.0377282168835814,0.846193166127564
2287,"nsf/1983","NSF","13-05-11","Norway",NA,"Trondheim","Seriestevne",2011,63.4305149,10.3950528,6,0.439941582204988,0.080705124266969,0.894392580002778
2288,"nsf/1984","NSF","14-05-11","Norway",NA,"Odderneshallen","Klubbstevne",2011,58.1569948,8.0147633,9,0.522440120067563,0.073561450634955,0.849496929908679
2289,"nsf/1987","NSF","25-05-11","Norway",NA,"Frogner","Klubbstevne",2011,59.9167392,10.706842,9,0.492531366943899,0.0931256850376524,0.865297902090744
2290,"nsf/1989","NSF","28-05-11","Norway",NA,"Moss","Åpent stevne",2011,59.4642284,10.6593737,2,0.499308944812257,0.0939787719884069,0.861312119992527
2292,"nsf/1990","NSF","20-05-11","Norway",NA,"Elnesvågen","Åpent stevne",2011,62.8542887,7.1376221,5,0.452719266255416,0.0566910709805034,0.889849081829184
2293,"nsf/1991","NSF","21-05-11","Norway",NA,"Høyskolen i Finnmark","Regionmesterskap",2011,70.6737782,23.6744615,10,0.303094405111595,0.132888042110591,0.943649590607691
2294,"nsf/1992","NSF","21-05-11","Norway",NA,"Remyra","Klubbstevne",2011,63.4816456,10.9778382,3,0.438314219954169,0.085023722653033,0.894791378575022
2295,"nsf/1993","NSF","21-05-11","Norway",NA,"Ulefoss","Benkpress-Cup",2011,59.283823,9.2645949,9,0.50412266939159,0.0822334164122132,0.859708089662226
2297,"nsf/1996","NSF","10-06-11","Norway",NA,"Steinkjer SK","Åpent stevne",2011,57.8,4.06,2,0.531538998804222,0.0377282168835814,0.846193166127564
2298,"nsf/1997","NSF","13-06-11","Norway",NA,"Askim bedriftsenter","Klubbstevne",2011,59.5755724,11.1897782,3,0.496774647150564,0.0982719308729413,0.862297847353765
2299,"nsf/1998","NSF","17-06-11","Norway",NA,"Lurahallen","Sommerstevne",2011,58.8822822,5.738615,9,0.514208109087486,0.0516748239040253,0.856107314022699
2300,"nsf/1999","NSF","18-06-11","Norway",NA,"Brumunddal","Nasjonalt Ungdom- og Juniorstevne",2011,60.8809476,10.9394782,48,0.477783032095405,0.0923479675015061,0.873610455031338
2304,"nsf/2000","NSF","18-06-11","Norway",NA,"Sandehallen","Klubbmesterskap",2011,59.5867977,10.2420701,16,0.498165839427598,0.0900118581340786,0.8623970441871
2305,"nsf/2001","NSF","07-06-11","Norway",NA,"Vestlund park","Åpent stevne",2011,60.3619989,5.2896307,15,0.492412488704081,0.0455898440210639,0.869167134152223
2307,"nsf/2003","NSF","18-06-11","Norway",NA,"Odinhallen","Åpent stevne",2011,57.8,4.06,7,0.531538998804222,0.0377282168835814,0.846193166127564
2308,"nsf/2004","NSF","18-06-11","Norway",NA,"Ganddal","Seriestevne",2011,58.8220008,5.7206512,6,0.515120232810012,0.0516033566143398,0.855563112421224
2309,"nsf/2005","NSF","11-06-11","Norway",NA,"Haugesund","Åpent stevne",2011,59.413581,5.2679869,6,0.506688125991662,0.0467185108567193,0.860862662520793
2310,"nsf/2006","NSF","25-06-11","Norway",NA,"Vestlund park","Åpent stevne",2011,60.3619989,5.2896307,6,0.492412488704081,0.0455898440210639,0.869167134152223
2311,"nsf/2007","NSF","01-07-11","Norway",NA,"Varhol","Åpent stevne",2011,57.8,4.06,6,0.531538998804222,0.0377282168835814,0.846193166127564
2313,"nsf/2010","NSF","05-07-11","Norway",NA,"Vestlund park","Åpent stevne",2011,60.3619989,5.2896307,9,0.492412488704081,0.0455898440210639,0.869167134152223
2314,"nsf/2012","NSF","10-07-11","Norway",NA,"Rana","Seriestevne",2011,66.4393389,14.3122322,3,0.387313658006948,0.0988130791654099,0.916637390524262
2315,"nsf/2014","NSF","16-07-11","Norway",NA,"Skoger","Åpent stevne",2011,59.675388,10.244604,9,0.49684908974512,0.0897966298508869,0.86317874584982
2316,"nsf/2015","NSF","24-06-11","Norway",NA,"Varhol","Klubbstevne",2011,57.8,4.06,4,0.531538998804222,0.0377282168835814,0.846193166127564
2317,"nsf/2016","NSF","02-08-11","Norway",NA,"Vestlund park","Åpent stevne",2011,60.3619989,5.2896307,4,0.492412488704081,0.0455898440210639,0.869167134152223
2318,"nsf/2017","NSF","03-09-11","Norway",NA,"Bjølsenhallen","Åpent stevne",2011,59.9433838,10.7616182,6,0.49204674057539,0.0935213681701215,0.865530911513115
2319,"nsf/2019","NSF","27-08-11","Norway",NA,"Elnesvågen","Klubbstevne",2011,62.8542887,7.1376221,3,0.452719266255416,0.0566910709805034,0.889849081829184
2320,"nsf/2020","NSF","19-08-11","Norway",NA,"Varhol","Klubbstevne",2011,57.8,4.06,5,0.531538998804222,0.0377282168835814,0.846193166127564
2321,"nsf/2021","NSF","24-07-11","Norway",NA,"Varhol","Klubbstevne",2011,57.8,4.06,4,0.531538998804222,0.0377282168835814,0.846193166127564
2322,"nsf/2022","NSF","24-08-11","Norway",NA,"Ganddal","Seriestevne",2011,58.8220008,5.7206512,9,0.515120232810012,0.0516033566143398,0.855563112421224
2323,"nsf/2023","NSF","20-08-11","Norway",NA,"Gruva","Klubbstevne",2011,59.7897153,5.4193416,9,0.500925954972083,0.0475220604298036,0.864184495005443
2324,"nsf/2024","NSF","24-08-11","Norway",NA,"Lurahallen","Benkstevne",2011,58.8822822,5.738615,10,0.514208109087486,0.0516748239040253,0.856107314022699
2325,"nsf/2025","NSF","03-09-11","Norway",NA,"Sandehallen","Klubbstevne",2011,59.5867977,10.2420701,9,0.498165839427598,0.0900118581340786,0.8623970441871
2326,"nsf/2026","NSF","02-09-11","Norway",NA,"Trondheim","Klubbstevne",2011,63.4305149,10.3950528,4,0.439941582204988,0.080705124266969,0.894392580002778
2328,"nsf/2028","NSF","07-09-11","Norway",NA,"Lurahallen","Klubbstevne",2011,58.8822822,5.738615,6,0.514208109087486,0.0516748239040253,0.856107314022699
2329,"nsf/2033","NSF","15-07-11","Norway",NA,"Elnesvågen","Klubbstevne",2011,62.8542887,7.1376221,4,0.452719266255416,0.0566910709805034,0.889849081829184
2330,"nsf/2035","NSF","17-09-11","Norway",NA,"Brumunddal","Seriestevne",2011,60.8809476,10.9394782,6,0.477783032095405,0.0923479675015061,0.873610455031338
2331,"nsf/2036","NSF","17-09-11","Norway",NA,"Karlstad","Regionskamp",2011,69.2134409,18.4701898,10,0.336606899601025,0.11243238836942,0.934908954490507
2332,"nsf/2037","NSF","17-09-11","Norway",NA,"Elnesvågen","Klubbstevne",2011,62.8542887,7.1376221,4,0.452719266255416,0.0566910709805034,0.889849081829184
2333,"nsf/2038","NSF","19-09-11","Norway",NA,"Gressvik","Klubbmesterskap",2011,59.2197767,10.9065679,8,0.502502689485628,0.0968265057213643,0.859136586841406
2335,"nsf/2040","NSF","24-09-11","Norway",NA,"Sandehallen","Benk-cup",2011,59.5867977,10.2420701,23,0.498165839427598,0.0900118581340786,0.8623970441871
2337,"nsf/2058","NSF","01-10-11","Norway",NA,"Bytårnet skole","Sydnorsk styrkeløft",2011,59.4323189,10.6683062,54,0.499765605605373,0.0941454003986319,0.861029025665033
2338,"nsf/2059","NSF","01-10-11","Norway",NA,"Eberg Skole","Midtnorsk Benkpress",2011,63.4186475,10.4396701,12,0.440060777429108,0.0810812563438985,0.894299917275063
2339,"nsf/2060","NSF","01-10-11","Norway",NA,"Eberg skole","Midtnorsk Styrkeløft",2011,63.4186475,10.4396701,18,0.440060777429108,0.0810812563438985,0.894299917275063
2340,"nsf/2061","NSF","02-10-11","Norway",NA,"Bytårnet skole","Sydnorsk benkpress",2011,59.4323189,10.6683062,43,0.499765605605373,0.0941454003986319,0.861029025665033
2341,"nsf/2062","NSF","24-09-11","Norway",NA,"Odderneshallen","Klubbstevne",2011,58.1569948,8.0147633,4,0.522440120067563,0.073561450634955,0.849496929908679
2342,"nsf/2063","NSF","19-09-11","Norway",NA,"Grubhei","Seriestevne",2011,66.312308,14.268352,3,0.389357858813134,0.0990170661628511,0.915748916673644
2343,"nsf/2064","NSF","21-09-11","Norway",NA,"Halden","Seriestevne",2011,59.1140935,11.3937252,5,0.503213878988017,0.101408367103283,0.858191199602559
2344,"nsf/2065","NSF","17-09-11","Norway",NA,"Spikkestad","Åpent stevne",2011,59.7439645,10.3369795,12,0.495686955236327,0.0904121149012519,0.863782433189991
2345,"nsf/2067","NSF","06-09-11","Norway",NA,"Vestlund park","Åpent stevne",2011,60.3619989,5.2896307,7,0.492412488704081,0.0455898440210639,0.869167134152223
2346,"nsf/2068","NSF","15-09-11","Norway",NA,"Elnesvågen","Klubbstevne",2011,62.8542887,7.1376221,4,0.452719266255416,0.0566910709805034,0.889849081829184
2347,"nsf/2069","NSF","24-09-11","Norway",NA,"Skedsmo","Klubbstevne",2011,59.9929184,11.0421988,9,0.490848245366016,0.0957864604452686,0.865963598551619
2349,"nsf/2070","NSF","04-10-11","Norway",NA,"Vestlund park","Åpent stevne",2011,60.3619989,5.2896307,12,0.492412488704081,0.0455898440210639,0.869167134152223
2350,"nsf/2072","NSF","08-10-11","Norway",NA,"Varhol","Åpent stevne",2011,57.8,4.06,3,0.531538998804222,0.0377282168835814,0.846193166127564
2351,"nsf/2073","NSF","10-10-11","Norway",NA,"Gressvik","Åpent stevne",2011,59.2197767,10.9065679,3,0.502502689485628,0.0968265057213643,0.859136586841406
2352,"nsf/2074","NSF","15-10-11","Norway",NA,"Alta","Nordnorsk",2011,69.9550298,23.3279046,5,0.314738394250993,0.135729522270063,0.939423887267429
2353,"nsf/2075","NSF","15-10-11","Norway",NA,"Bjørns Gym","Klubbstevne",2011,58.965284,5.762383,8,0.51295215254667,0.0517635536160304,0.85685507742837
2354,"nsf/2077","NSF","19-10-11","Norway",NA,"Lurahallen","Klubbstevne",2011,58.8822822,5.738615,6,0.514208109087486,0.0516748239040253,0.856107314022699
2355,"nsf/2078","NSF","21-10-11","Norway",NA,"Ganddal","Seriestevne",2011,58.8220008,5.7206512,4,0.515120232810012,0.0516033566143398,0.855563112421224
2356,"nsf/2079","NSF","11-10-11","Norway",NA,"Lørenskoghallen","Klubbmesterskap",2011,59.931346,10.9818171,5,0.491862193222208,0.0954463441880084,0.865425663046679
2358,"nsf/2080","NSF","26-10-11","Norway",NA,"Odinhallen","Åpent stevne",2011,57.8,4.06,6,0.531538998804222,0.0377282168835814,0.846193166127564
2359,"nsf/2083","NSF","29-10-11","Norway",NA,"Rana","Seriestevne",2011,66.4393389,14.3122322,7,0.387313658006948,0.0988130791654099,0.916637390524262
2360,"nsf/2084","NSF","29-10-11","Norway",NA,"Spikkestad","Åpent stevne",2011,59.7439645,10.3369795,14,0.495686955236327,0.0904121149012519,0.863782433189991
2361,"nsf/2085","NSF","01-11-11","Norway",NA,"Vestlund park","Åpent stevne",2011,60.3619989,5.2896307,13,0.492412488704081,0.0455898440210639,0.869167134152223
2362,"nsf/2086","NSF","02-11-11","Norway",NA,"Frogner","Åpent stevne",2011,59.9167392,10.706842,6,0.492531366943899,0.0931256850376524,0.865297902090744
2363,"nsf/2089","NSF","18-11-11","Norway",NA,"Sandnes","NM Ungdom Junior Veteran 2011",2011,58.8532585,5.7329455,119,0.514644653764805,0.0516672554086652,0.855845415405049
2364,"nsf/2092","NSF","05-12-11","Norway",NA,"Varhol","Klubbstevne",2011,57.8,4.06,5,0.531538998804222,0.0377282168835814,0.846193166127564
2365,"nsf/2093","NSF","03-12-11","Norway",NA,"Spikkestad","Benk-cup",2011,59.7439645,10.3369795,16,0.495686955236327,0.0904121149012519,0.863782433189991
2366,"nsf/2094","NSF","26-11-11","Norway",NA,"Odderneshallen","Klubbstevne",2011,58.1569948,8.0147633,3,0.522440120067563,0.073561450634955,0.849496929908679
2367,"nsf/2095","NSF","07-12-11","Norway",NA,"Halden","Seriestevne",2011,59.1140935,11.3937252,6,0.503213878988017,0.101408367103283,0.858191199602559
2368,"nsf/2096","NSF","09-12-11","Norway",NA,"Lurahallen","Klubbstevne",2011,58.8822822,5.738615,6,0.514208109087486,0.0516748239040253,0.856107314022699
2369,"nsf/2097","NSF","10-12-11","Norway",NA,"Sandehallen","Åpent stevne",2011,59.5867977,10.2420701,24,0.498165839427598,0.0900118581340786,0.8623970441871
2370,"nsf/2099","NSF","26-11-11","Norway",NA,"Vestlund park","Klubbstevne",2011,60.3619989,5.2896307,18,0.492412488704081,0.0455898440210639,0.869167134152223
2373,"nsf/2100","NSF","10-12-11","Norway",NA,"Odinhallen","Åpent stevne",2011,57.8,4.06,15,0.531538998804222,0.0377282168835814,0.846193166127564
2374,"nsf/2101","NSF","10-12-11","Norway",NA,"Elnersvågen","Klubbstevne",2011,57.8,4.06,5,0.531538998804222,0.0377282168835814,0.846193166127564
2375,"nsf/2102","NSF","10-12-11","Norway",NA,"Hommersåk","Åpent stevne",2011,58.9281926,5.8506145,8,0.513423534952928,0.0526099348002406,0.856521143064638
2376,"nsf/2103","NSF","10-12-11","Norway",NA,"Gruva","Klubbmesterskap",2011,59.7897153,5.4193416,5,0.500925954972083,0.0475220604298036,0.864184495005443
2377,"nsf/2104","NSF","06-12-11","Norway",NA,"Vestlund park","Åpent stevne",2011,60.3619989,5.2896307,6,0.492412488704081,0.0455898440210639,0.869167134152223
2378,"nsf/2105","NSF","10-12-11","Norway",NA,"Brumunddal","Klubbmesterskap",2011,60.8809476,10.9394782,9,0.477783032095405,0.0923479675015061,0.873610455031338
2379,"nsf/2108","NSF","10-12-11","Norway",NA,"Bjølsenhallen","Åpent stevne",2011,59.9433838,10.7616182,19,0.49204674057539,0.0935213681701215,0.865530911513115
2380,"nsf/2109","NSF","10-12-11","Norway",NA,"Ganddal","Klubbstevne",2011,58.8220008,5.7206512,5,0.515120232810012,0.0516033566143398,0.855563112421224
2382,"nsf/2110","NSF","17-12-11","Norway",NA,"Bergen","RM klassisk benkpress",2011,60.3912628,5.3220544,34,0.491944531755533,0.0458273110451569,0.869419596764531
2383,"nsf/2111","NSF","17-12-11","Norway",NA,"Remyra","Åpent stevne",2011,63.4816456,10.9778382,3,0.438314219954169,0.085023722653033,0.894791378575022
2384,"nsf/2112","NSF","17-12-11","Norway",NA,"Varhol","Åpent stevne",2011,57.8,4.06,11,0.531538998804222,0.0377282168835814,0.846193166127564
2385,"nsf/2113","NSF","17-12-11","Norway",NA,"Spikkestad","Åpent stevne",2011,59.7439645,10.3369795,7,0.495686955236327,0.0904121149012519,0.863782433189991
2386,"nsf/2114","NSF","15-12-11","Norway",NA,"Ganddal","Seriestevne",2011,58.8220008,5.7206512,3,0.515120232810012,0.0516033566143398,0.855563112421224
2387,"nsf/2115","NSF","17-12-11","Norway",NA,"Bjørns Gym","Åpent stevne",2011,58.965284,5.762383,9,0.51295215254667,0.0517635536160304,0.85685507742837
2388,"nsf/2117","NSF","17-12-11","Norway",NA,"Haugesund","Åpent stevne",2011,59.413581,5.2679869,10,0.506688125991662,0.0467185108567193,0.860862662520793
2389,"nsf/2118","NSF","17-12-11","Norway",NA,"Trondheim","Åpent stevne",2011,63.4305149,10.3950528,18,0.439941582204988,0.080705124266969,0.894392580002778
2390,"nsf/2119","NSF","22-12-11","Norway",NA,"Gressvik","Åpent stevne",2011,59.2197767,10.9065679,21,0.502502689485628,0.0968265057213643,0.859136586841406
2392,"nsf/2120","NSF","18-12-11","Norway",NA,"Rana Kraftsenter","Åpent stevne",2011,57.8,4.06,10,0.531538998804222,0.0377282168835814,0.846193166127564
