MeetID,MeetPath,Federation,Date,MeetCountry,MeetState,MeetTown,MeetName
1914,nsf/1531,NSF,2010-01-25,Norway,,Gruben,Seriestevne
1915,nsf/1532,NSF,2010-01-29,Norway,,København Danmark,ER Equipment benkpress
1916,nsf/1533,NSF,2010-02-06,Norway,,Sandehallen,Benk-cup
1917,nsf/1534,NSF,2010-02-05,Norway,,Elnesvågen,Benkpresstevne
1918,nsf/1535,NSF,2010-02-06,Norway,,Ganddal,Seriestevne
1919,nsf/1536,NSF,2010-02-10,Norway,,Halden,Klubbmesterskap
1920,nsf/1538,NSF,1995-02-12,Norway,,Skognhallen,Midt-Norsk Mesterskap
1921,nsf/154,NSF,2001-03-17,Norway,,Bergen,Seriestevne
1922,nsf/1540,NSF,1983-12-17,Norway,,Askim helsestudio,Klubbstevne
1923,nsf/1544,NSF,2010-02-27,Norway,,Bjølsenhallen,RM Styrkeløft Region øst
1924,nsf/1545,NSF,2010-02-27,Norway,,Bjølsenhallen,RM Benkpress Region øst
1925,nsf/1546,NSF,2010-02-27,Norway,,Sande,RM-øst
1926,nsf/1547,NSF,2010-02-27,Norway,,Rana,RM Nord
1927,nsf/1548,NSF,2010-02-20,Norway,,Sjøholt,Åpent stevne
1928,nsf/1549,NSF,2010-02-27,Norway,,Brumunddal,Regionsmesterskap
1929,nsf/155,NSF,2001-03-19,Norway,,Halden,Klubbmesterskap
1930,nsf/1550,NSF,2010-02-28,Norway,,Lurahallen,RM sør-vest Benkpress
1931,nsf/1551,NSF,2010-02-28,Norway,,Lurahallen,RM sør-vest
1932,nsf/1552,NSF,2010-02-27,Norway,,Melhus,RM Midt-Norge
1933,nsf/1553,NSF,2010-02-27,Norway,,Alta,Finmarkmesterskapet
1934,nsf/1568,NSF,2010-02-27,Norway,,Haukelandshallen,RM Styrkeløft Region Vest
1935,nsf/1569,NSF,2010-02-27,Norway,,Haukelandshallen,RM Benkpress Region Vest
1936,nsf/157,NSF,2001-04-07,Norway,,Skoger,Kretsstevne
1937,nsf/1571,NSF,2010-02-18,Norway,,Bergen,Klubbstevne
1938,nsf/1572,NSF,2010-03-05,Norway,,Trondheim,Klubbstevne
1939,nsf/1573,NSF,2010-03-17,Norway,,Halden,Klubbmesterskap
1940,nsf/1574,NSF,2010-03-24,Norway,,Lurahallen Sandnes,Klubbstevne
1941,nsf/1575,NSF,2010-03-13,Norway,,Drammen,Klubbstevne
1942,nsf/1576,NSF,2010-03-28,Norway,,Askim,NM Benkpress
1943,nsf/1585,NSF,1987-12-27,Norway,,Nes,Klubbstevne
1944,nsf/1586,NSF,1987-11-09,Norway,,Spikkestad,Seriestevne
1945,nsf/1589,NSF,1987-05-23,Norway,,Sandehallen,KM
1946,nsf/159,NSF,2001-04-21,Norway,,Hof,Nordisk Ungdom/JR
1947,nsf/1590,NSF,1987-12-19,Norway,,Stavanger,Klubbstevne
1948,nsf/1591,NSF,1987-12-19,Norway,,Bergen,Åpent stevne
1949,nsf/1593,NSF,2010-04-10,Norway,,Sandehallen,Seriestevne
1950,nsf/1594,NSF,2010-04-16,Norway,,Steinkjer,Åpent stevne
1951,nsf/1595,NSF,2010-04-24,Norway,,Drammen,Åpent stevne
1952,nsf/1596,NSF,2010-04-23,Norway,,Elnesvågen,Klubbstevne
1953,nsf/1598,NSF,2010-04-17,Norway,,Varhol,Åpent stevne
1954,nsf/1599,NSF,2010-04-14,Norway,,Brumunddal,Seriestevne
1955,nsf/16,NSF,2000-02-19,Norway,,Sande,Benkcup
1956,nsf/160,NSF,2001-04-21,Norway,,Sande,Kretsstevne
1957,nsf/1600,NSF,2010-04-17,Norway,,Skedsmo,Åpent stevne
1958,nsf/1601,NSF,2010-04-17,Norway,,Stavanger,Klubbstevne
1959,nsf/1602,NSF,2010-04-28,Norway,,Lurahallen,Klubbstevne
1960,nsf/1603,NSF,2010-04-24,Norway,,Godvik,Åpent stevne
1961,nsf/1604,NSF,2010-04-24,Norway,,Gruben,Klubbstevne
1962,nsf/1605,NSF,2010-04-23,Norway,,Bergen,Åpent stevne
1963,nsf/1607,NSF,2010-04-28,Norway,,Elnesvågen,Klubbstevne
1964,nsf/1608,NSF,2010-04-26,Norway,,Gressvik,Klubbstevne
1965,nsf/1609,NSF,2010-05-12,Norway,,Lurahallen,Klubbstevne
1966,nsf/161,NSF,2001-04-21,Norway,,Oslo,Seriestevne
1967,nsf/1610,NSF,2010-05-12,Norway,,Brumunddal,Seriestevne
1968,nsf/1611,NSF,2010-05-08,Norway,,Årdalshallen,Åpent stevne
1969,nsf/1612,NSF,2010-05-08,Norway,,Alta,Åpent stevne
1970,nsf/1613,NSF,2010-05-15,Norway,,Haugesund,Klubbstevne
1971,nsf/1614,NSF,2010-05-14,Norway,,Gressvik,Klubbstevne
1972,nsf/1615,NSF,2010-05-15,Norway,,Skogn,Åpent stevne
1973,nsf/1616,NSF,2010-05-14,Norway,,Varhol,Åpent stevne
1974,nsf/1617,NSF,2010-05-08,Norway,,Odderneshallen,Klubbmesterskap
1975,nsf/1618,NSF,2010-05-08,Norway,,Gruva Melhus,Klubbstevne
1976,nsf/162,NSF,2001-04-25,Norway,,,Benkstevne
1977,nsf/1620,NSF,2010-05-22,Norway,,Ulefoss,Benkpress cup
1978,nsf/1625,NSF,2010-05-26,Norway,,Gruben,Seriestevne
1979,nsf/1626,NSF,2010-06-09,Norway,,Askim Bedriftsenter,Åpent stevne
1980,nsf/1628,NSF,2010-06-09,Norway,,Bergen,Åpent stevne
1981,nsf/1629,NSF,2010-06-11,Norway,,Steinkjer,Åpent stevne
1982,nsf/163,NSF,2001-04-25,Norway,,Hommersåk,Seriestevne
1983,nsf/1630,NSF,2010-06-12,Norway,,Elnesvågen,Åpent stevne
1984,nsf/1631,NSF,2010-06-12,Norway,,Spikkestad,Åpent stevne
1985,nsf/1632,NSF,2010-06-16,Norway,,Hommersåk,Klubbstevne
1986,nsf/1633,NSF,2010-06-19,Norway,,Elnesvågen,Nasjonalt ungdom og junior
1987,nsf/1634,NSF,2010-06-19,Norway,,Sandehallen,Klubbmesterskap
1988,nsf/1636,NSF,1985-03-22,Norway,,Giskehallen Sandnes,NM
1989,nsf/164,NSF,2001-04-28,Norway,,,Veteran Nordisk
1990,nsf/1641,NSF,1979-03-19,Norway,,Oslo,NM Damer
1991,nsf/1642,NSF,1980-04-26,Norway,,Spikkestad,NM Damer
1992,nsf/1644,NSF,1982-03-27,Norway,,Skogn,NM Damer
1993,nsf/1645,NSF,2010-06-16,Norway,,Ganddal,Seriestevne
1994,nsf/1647,NSF,1990-11-24,Norway,,Mandal,Kretsstevne
1995,nsf/1648,NSF,1990-12-14,Norway,,Gruben Eldresenter,Julestevne
1996,nsf/1649,NSF,1990-12-15,Norway,,Stavanger,Julestevne
1997,nsf/165,NSF,2001-04-28,Norway,,Sundbyfoss,Kretsstevne
1998,nsf/1650,NSF,1990-11-24,Norway,,Verdal,Klubbstevne
1999,nsf/1651,NSF,1990-10-31,Norway,,Halden,Seriestevne
2000,nsf/1652,NSF,1990-10-28,Norway,,Fredrikstad,Seriestevne
2001,nsf/1653,NSF,1990-10-27,Norway,,Brumunddal,Seriestevne
2002,nsf/1654,NSF,1991-01-26,Norway,,Voss,Kretsstevne
2003,nsf/1655,NSF,1990-10-27,Norway,,Sandehallen,Seriestevne
2004,nsf/1656,NSF,1990-10-25,Norway,,Gruben aldershjem,Lagserie
2005,nsf/1657,NSF,1990-10-28,Norway,,Stavanger,Lagserie
2006,nsf/1659,NSF,1990-11-24,Norway,,Turnhallen i Drammen,KM-Benkpress
2007,nsf/166,NSF,2001-04-28,Norway,,Brumunddal,Seriestevne
2008,nsf/1660,NSF,1990-11-10,Norway,,Halden,Lag KM-U
2009,nsf/1661,NSF,1990-10-27,Norway,,Finnmark distriktshøgskole,Klubb/seriestevne
2010,nsf/1662,NSF,1990-11-10,Norway,,Skedsmohallen,KM Benk
2011,nsf/1663,NSF,2010-06-26,Norway,,Skoger,Seriestevne
2012,nsf/1664,NSF,2010-06-25,Norway,,Varhol,Åpent stevne
2013,nsf/1665,NSF,1991-02-02,Norway,,Klubbhuset Skogn,Seriestevne
2014,nsf/1666,NSF,1991-12-14,Norway,,,Åpent stevne
2015,nsf/1667,NSF,1991-12-14,Norway,,Stavanger,Lagfinale
2016,nsf/1668,NSF,1991-12-07,Norway,,Inderøy,Klubbmesterskap
2017,nsf/1669,NSF,1991-12-03,Norway,,Røros,Klubbstevne i knebøy
2018,nsf/167,NSF,2001-04-28,Norway,,Lurahallen,Seriestevne
2019,nsf/1670,NSF,1991-11-30,Norway,,NTHI - idrettsbygg,Åpent klubbmesterskap
2020,nsf/1671,NSF,1991-12-13,Norway,,Gruben aldershjem,Klubbstevne
2021,nsf/1672,NSF,1991-11-30,Norway,,Sandnes,KM-Benk
2022,nsf/1673,NSF,1991-11-30,Norway,,Skogn folkehøyskole,Lagfinale NM
2023,nsf/1674,NSF,1991-01-27,Norway,,Drammen,Syd-Norsk
2024,nsf/1675,NSF,1991-05-25,Norway,,Finnmark distriktshøgskole,Nord-norsk mesterskap
2025,nsf/1676,NSF,1991-02-28,Norway,,Gruben aldershjem,Lagserie
2026,nsf/1677,NSF,1991-01-24,Norway,,Gruben aldershjem,Lagserie
2027,nsf/1678,NSF,1991-02-23,Norway,,Porsholen skole Lura,Lagserie
2028,nsf/168,NSF,2001-04-28,Norway,,,Seriestevne
2029,nsf/1680,NSF,1990-12-15,Norway,,Porsmyr barneskole,Julestevne
2030,nsf/1681,NSF,1991-01-05,Norway,,Askimhallen,Seriestevne m/benkpress-cup
2031,nsf/1682,NSF,1991-01-19,Norway,,Spikkestad,Seriestevne
2032,nsf/1683,NSF,1991-02-22,Norway,,Spikkestad,Seriestevne
2033,nsf/1684,NSF,1991-02-20,Norway,,Skedsmohallen,Seriestevne
2034,nsf/1685,NSF,1991-02-21,Norway,,Skoger,Seriestevne
2035,nsf/1686,NSF,2010-07-03,Norway,,Moss,Åpent stevne
2036,nsf/1688,NSF,1999-06-16,Norway,,Fredrikstad,Seriestevne
2037,nsf/1689,NSF,1999-06-12,Norway,,Grunerløkka,Seriestevne
2038,nsf/1690,NSF,1998-04-18,Norway,,Sandehallen,Kretsstevne
2039,nsf/1691,NSF,1998-12-12,Norway,,Idrettshøyskolen Oslo,Åpent stevne
2040,nsf/1692,NSF,1998-12-27,Norway,,Fredrikstad,Åpent stevne
2041,nsf/1693,NSF,1999-01-30,Norway,,Grunerløkka,Klubbstevne
2042,nsf/1694,NSF,1999-02-24,Norway,,Politihuset Oslo,Seriestevne
2043,nsf/1695,NSF,1999-03-13,Norway,,Grunerløkka,Seriestevne
2044,nsf/1696,NSF,1999-06-05,Norway,,Lørenskoghallen,KM Oslo-Akershus
2045,nsf/1697,NSF,1997-02-16,Norway,,Bjølsenhallen,Benk-cup
2046,nsf/17,NSF,2000-02-19,Norway,,Oslo,Seriestevne
2047,nsf/1701,NSF,1991-02-24,Norway,,Bjørns gym,Seriestevne
2048,nsf/1702,NSF,1991-02-22,Norway,,Brumunddal,Seriestevne
2049,nsf/1703,NSF,1991-02-24,Norway,,Lykkeberghallen,Seriestevne
2050,nsf/1704,NSF,1991-02-23,Norway,,Sande,Seriestevne
2051,nsf/1705,NSF,1991-02-27,Norway,,,Seriestevne
2052,nsf/1706,NSF,1991-04-13,Norway,,Lørenskog helsestudio,Seriestevne
2053,nsf/1707,NSF,1991-04-19,Norway,,Bjørns gym,Lagseriestevne
2054,nsf/1708,NSF,1991-04-13,Norway,,Askim helsestudio,Seriestevne
2055,nsf/1709,NSF,1991-04-24,Norway,,,Seriestevne
2056,nsf/171,NSF,2001-05-12,Norway,,Askim,KM
2057,nsf/1710,NSF,1991-04-27,Norway,,Brumunddal,Seriestevne
2058,nsf/1711,NSF,1991-04-25,Norway,,Gruben aldershjem,Lagseriestevne
2059,nsf/1712,NSF,1991-04-27,Norway,,Sandehallen,Kretsstevne
2060,nsf/1713,NSF,1991-06-22,Norway,,Sandnes,Lagserie
2061,nsf/1715,NSF,1991-09-26,Norway,,Gruben aldershjem,Lagserie
2062,nsf/1716,NSF,1991-10-20,Norway,,Inderøy kulturhus,Seriestevne
2063,nsf/1717,NSF,1991-10-26,Norway,,Brumunddal,Seriestevne
2064,nsf/1718,NSF,1991-10-25,Norway,,Skoger,Krets/lagserie
2065,nsf/1719,NSF,1991-10-23,Norway,,,Seriestevne
2066,nsf/172,NSF,2001-05-12,Norway,,Sande,Benk Cup
2067,nsf/1720,NSF,1991-10-28,Norway,,Stavanger,Seriestevne
2068,nsf/1721,NSF,1991-10-26,Norway,,Askim helsestudio,Seriestevne
2069,nsf/1722,NSF,1991-04-06,Norway,,Ulefoss,Klubb
2070,nsf/1723,NSF,1991-03-23,Norway,,Klubbhuset,Klubbmesterskap
2071,nsf/1724,NSF,1991-05-11,Norway,,Ulefoss gym og trim,Klubbstevne
2072,nsf/1725,NSF,1991-06-08,Norway,,Voss,Klubbstevne benk
2073,nsf/1726,NSF,1991-06-06,Norway,,Skoger,Kretsstevne
2074,nsf/1727,NSF,1991-06-28,Norway,,Spikkestad,Kretsstevne
2075,nsf/1728,NSF,2010-07-03,Norway,,Stavanger,Klubbstevne
2076,nsf/1729,NSF,1991-05-26,Norway,,Rakkestad helsestudio,KM Østfold
2077,nsf/173,NSF,2001-05-12,Norway,,Odderneshallen,KM
2078,nsf/1730,NSF,1991-05-25,Norway,,Lademoen skole,Kretsmesterskap
2079,nsf/1731,NSF,1991-01-05,Norway,,Sætrehallen,Seriestevne
2080,nsf/1732,NSF,1991-05-25,Norway,,Voss,KM
2081,nsf/1733,NSF,1991-05-25,Norway,,Brumunddal,KM
2082,nsf/1734,NSF,1991-05-25,Norway,,Ålesund,KM
2083,nsf/1735,NSF,1991-06-01,Norway,,,KM
2084,nsf/1736,NSF,1991-09-22,Norway,,Skogstrand,Seriestevne
2085,nsf/1737,NSF,1991-10-26,Norway,,Klubbhuset Skogn,Seriestevne
2086,nsf/1738,NSF,1991-01-12,Norway,,Brumunddal,Klubbmesterskap
2087,nsf/1739,NSF,1991-04-28,Norway,,Lykkeberghallen,Seriestevne m/benkcup
2088,nsf/1740,NSF,1991-08-03,Norway,,Voss,KM Benk
2089,nsf/1741,NSF,1991-02-28,Norway,,Finnmark distriktshøgskole,Klubb/seriestevne
2090,nsf/1742,NSF,1991-04-26,Norway,,Alta,Klubbmesterskap
2091,nsf/1743,NSF,1991-06-14,Norway,,Brumunddal,Seriestevne
2092,nsf/1744,NSF,1991-06-08,Norway,,Skogn,Seriestevne
2093,nsf/1745,NSF,1991-06-08,Norway,,,Lagseriestevne
2094,nsf/1746,NSF,1991-06-08,Norway,,Askim,Seriestevne
2095,nsf/1747,NSF,1991-07-31,Norway,,Gruben aldershjem,Lagserie
2096,nsf/1749,NSF,1991-03-22,Norway,,Brumunddal,Seriestevne
2097,nsf/175,NSF,2001-05-12,Norway,,Voss,KM
2098,nsf/1750,NSF,1991-04-27,Norway,,Klubbhuset Skogn,Seriestevne
2099,nsf/1751,NSF,1991-11-03,Norway,,Inderøy kulturhus,KM knebøy
2100,nsf/1752,NSF,1991-06-22,Norway,,Steinkjer Zebra,Elitestevne
2101,nsf/1754,NSF,1991-01-07,Norway,,Lademoen skole,Kvalifiseringsstevne
2102,nsf/1755,NSF,1991-01-30,Norway,,Halden,Klubbmesterskap benkpress
2103,nsf/1756,NSF,1991-02-24,Norway,,Inderøy kulturhus,Klubbstevne
2104,nsf/1757,NSF,1991-03-02,Norway,,HSI treningssenter,Klubbmesterskap
2105,nsf/1758,NSF,1991-03-21,Norway,,Spikkestad u-skole,Klubbstevne
2106,nsf/1759,NSF,1991-04-22,Norway,,Jons gym Skoger,Kretsstevne
2107,nsf/176,NSF,2001-05-12,Norway,,Alta,KM
2108,nsf/1760,NSF,1991-04-20,Norway,,Voss,Klubbstevne benk
2109,nsf/1761,NSF,1991-04-20,Norway,,NTHI idrettsbygg,Klubbmesterskap
2110,nsf/1762,NSF,1991-04-28,Norway,,Inderøy,Klubbstevne
2111,nsf/1763,NSF,1991-10-26,Norway,,Spikkestad u-skole,Klubbstevne
2112,nsf/1764,NSF,1991-10-26,Norway,,Sandehallen,Klubbmesterskap
2113,nsf/1765,NSF,1991-10-25,Norway,,Finnmark DH,Klubb/seriestevne
2114,nsf/1766,NSF,1991-11-02,Norway,,Ø. Årdal,Klubb
2115,nsf/1767,NSF,1991-10-12,Norway,,Turnhallen,RM Øst
2116,nsf/1768,NSF,1991-10-12,Norway,,Hommersåk,Region vest
2117,nsf/1769,NSF,1991-10-13,Norway,,Mandal,RM
2118,nsf/177,NSF,2001-05-19,Norway,,Lørenskog,Benk Cup
2119,nsf/1770,NSF,1991-05-25,Norway,,Steinkjerhallen,KM
2120,nsf/1771,NSF,1991-10-12,Norway,,Idrettsbygget NTHI,RM
2121,nsf/1772,NSF,1991-04-20,Norway,,Verdal,KM benkpress
2122,nsf/1773,NSF,1991-04-27,Norway,,Sandnes,KM
2123,nsf/1774,NSF,1991-05-25,Norway,,Mandal,Kretsstevne
2124,nsf/1775,NSF,1991-06-01,Norway,,Skedsmohallen,KM
2125,nsf/1776,NSF,1991-05-25,Norway,,Sandehallen,KM
2126,nsf/1777,NSF,1991-09-14,Norway,,Sandehallen,Kretsstevne
2127,nsf/1778,NSF,1991-11-10,Norway,,Lykkeberghallen,KM - Benkpress
2128,nsf/1779,NSF,1991-12-28,Norway,,Hommersåk,Klubbstevne
2129,nsf/178,NSF,2001-05-19,Norway,,Stavanger,KM
2130,nsf/1780,NSF,1991-12-21,Norway,,Hommersåk,Julestevne
2131,nsf/1785,NSF,1991-11-30,Norway,,Brumunddal,Lagfinale ungdom
2132,nsf/1786,NSF,1991-08-25,Norway,,Askim kinoteater,NM-Benkpress
2133,nsf/1787,NSF,1991-03-09,Norway,,Brumunddal,NM Ungdom
2134,nsf/1788,NSF,1991-03-05,Norway,,Hommersåk,Norsk politimesterskap
2135,nsf/1789,NSF,1991-02-09,Norway,,Mandal,Junior - NM
2136,nsf/179,NSF,2001-05-26,Norway,,Skognhallen,KM
2137,nsf/1790,NSF,1991-02-16,Norway,,Askim kinoteater,B/V-NM
2138,nsf/1791,NSF,1991-11-16,Norway,,Mandal,Kretsstevne
2139,nsf/1792,NSF,1991-11-16,Norway,,Voss,Kretsstevne
2140,nsf/1793,NSF,1991-11-09,Norway,,Sande,KM benkpress
2141,nsf/1794,NSF,1991-11-09,Norway,,Skedsmohallen,KM - Benkpress
2142,nsf/1795,NSF,1991-11-19,Norway,,Kristansand,Sørlandsmesterskapet
2143,nsf/1796,NSF,1991-10-12,Norway,,Kristiansand,Sørlandstreffen
2144,nsf/1797,NSF,2010-07-28,Norway,,Lurahallen,Klubbstevne
2145,nsf/1799,NSF,2010-07-29,Norway,,Kuala Lumpur Malaysia,IPC VM benkpress funksjonshemmede
2146,nsf/18,NSF,2000-02-19,Norway,,Bergen,Seriestevne
2147,nsf/1800,NSF,2010-08-09,Norway,,Trondheim,Klubbstevne
2148,nsf/1802,NSF,2010-08-06,Norway,,Laksevåg,Åpent stevne
2149,nsf/1803,NSF,2010-08-21,Norway,,Melhus,Klubbmesterskap
2150,nsf/1805,NSF,2010-08-18,Norway,,Lurahallen,Klubbstevne
2151,nsf/1806,NSF,2010-06-16,Norway,,Hommersåk,Klubbstevne
2152,nsf/1807,NSF,2010-08-30,Norway,,Ganddal,Seriestevne
2153,nsf/1808,NSF,2010-08-17,Norway,,Bergen,Klubbstevne
2154,nsf/181,NSF,2001-05-26,Norway,,Brumunddal,KM
2155,nsf/182,NSF,2001-05-26,Norway,,Mo i Rana,KM
2156,nsf/1829,NSF,2010-09-04,Norway,,Sandehallen,Klubbstevne
2157,nsf/183,NSF,2001-06-02,Norway,,Sundbyfoss,KM
2158,nsf/1830,NSF,2010-09-11,Norway,,Varhol Fræna,Åpent stevne
2159,nsf/1831,NSF,2010-09-18,Norway,,Halden,Regionskamp
2160,nsf/1832,NSF,2010-09-15,Norway,,Brumunddal,Seriestevne
2161,nsf/1833,NSF,2010-09-11,Norway,,Haugesund,Klubbstevne
2162,nsf/1834,NSF,2010-09-17,Norway,,Gressvik,Klubbstevne
2163,nsf/1836,NSF,2010-09-25,Norway,,Sandehallen,Benk-cup
2164,nsf/1837,NSF,2010-09-27,Norway,,Bjølsen Oslo,Klubbmesterskap
2165,nsf/1838,NSF,2010-09-22,Norway,,Hommersåk,Klubbstevne
2166,nsf/1839,NSF,2010-09-24,Norway,,Avancia Skedsmo,Klubbmesterskap
2167,nsf/184,NSF,2001-06-08,Norway,,Sandnes,Seriestevne
2168,nsf/1840,NSF,2010-09-27,Norway,,Grubhei,Seriestevne
2169,nsf/1841,NSF,2010-08-30,Norway,,Grubhei,Klubbstevne
2170,nsf/1842,NSF,2010-09-26,Norway,,Vestlund park,Åpent stevne
2171,nsf/1844,NSF,2010-09-18,Norway,,Kiruna Sverige,Kalottkamp
2172,nsf/1847,NSF,2010-09-25,Norway,,Odderneshallen,Klubbstevne
2173,nsf/1848,NSF,2010-10-02,Norway,,Ashington England,Landskamp ungdom
2174,nsf/1849,NSF,2010-09-25,Norway,,Stavanger,Klubbstevne
2175,nsf/185,NSF,2001-06-09,Norway,,Oslo,KM
2176,nsf/1850,NSF,2010-10-09,Norway,,Trondheim,Midt-norsk styrkeløft og benkpress
2177,nsf/1852,NSF,2010-10-09,Norway,,Askim,Sydnorsk styrkeløft
2178,nsf/1853,NSF,2010-10-10,Norway,,Askim,Sydnorsk benkpress
2179,nsf/1854,NSF,2010-10-05,Norway,,Lørenskoghallen,Klubbmesterskap
2180,nsf/1855,NSF,2010-10-16,Norway,,Odinhallen,Åpent stevne
2181,nsf/1856,NSF,2010-10-14,Norway,,Ganddal,Seriestevne
2182,nsf/186,NSF,2001-06-11,Norway,,Halden,Seriestevne
2183,nsf/1860,NSF,2010-10-27,Norway,,Lurahallen Sandnes,Klubbstevne
2184,nsf/1861,NSF,2010-10-23,Norway,,Gruben,Seriestevne
2185,nsf/1862,NSF,2010-10-27,Norway,,Varhol,Åpent stevne
2186,nsf/1863,NSF,2010-10-29,Norway,,Trondheim,Åpent stevne
2187,nsf/1864,NSF,2010-10-30,Norway,,Spikkestad,Åpent stevne
2188,nsf/1866,NSF,2010-11-13,Norway,,Vestlund park,Åpent stevne
2189,nsf/1867,NSF,2010-11-20,Norway,,Moss,NM Ungdom Junior og Veteran
2190,nsf/1868,NSF,2010-11-23,Norway,,Vestlund park,Klubbstevne
2191,nsf/1869,NSF,2010-11-26,Norway,,Varhol,Klubbstevne
2192,nsf/1870,NSF,2010-11-27,Norway,,Odderneshallen,Klubbstevne
2193,nsf/1871,NSF,2010-12-04,Norway,,Spikkestad,Benkpress-cup
2194,nsf/1872,NSF,2010-12-07,Norway,,Vestlund park,Åpent stevne
2195,nsf/1873,NSF,2010-12-11,Norway,,Lurahallen,Julestevne
2196,nsf/1874,NSF,2010-12-11,Norway,,Bjølsenhallen,Åpent julestevne
2197,nsf/1875,NSF,2010-12-11,Norway,,Odinhallen,Klubbstevne
2198,nsf/1876,NSF,2010-12-08,Norway,,Halden,Seriestevne
2199,nsf/1877,NSF,2010-12-11,Norway,,Sandehallen,Julestevne
2200,nsf/1878,NSF,2010-12-11,Norway,,Melhus,Åpent stevne
2201,nsf/1879,NSF,2010-12-11,Norway,,Vestlund park,Åpent julestevne
2202,nsf/188,NSF,2001-06-16,Norway,,Brumunddal,KM Benk og 3-løft
2203,nsf/1880,NSF,2010-12-11,Norway,,Hommersåk,Julestevne
2204,nsf/1881,NSF,2010-12-11,Norway,,Brumunddal,Klubbmesterskap
2205,nsf/1882,NSF,2010-12-11,Norway,,Ganddal,Julestevne
2206,nsf/1883,NSF,2010-12-18,Norway,,Bjørns Gym,Julestevne
2207,nsf/1886,NSF,1999-03-04,Norway,,Tindlundhallen,Politimesterskapet
2208,nsf/1887,NSF,1999-02-21,Norway,,Bergen,B-NM
2209,nsf/1888,NSF,1999-02-24,Norway,,Oslo,Seriestevne
2210,nsf/1889,NSF,2010-12-18,Norway,,Gruben,Åpent stevne
2211,nsf/189,NSF,2001-06-16,Norway,,Sandehallen,Klubbmesterskap
2212,nsf/1890,NSF,2010-12-18,Norway,,Spikkestad,Julestevne
2213,nsf/1891,NSF,2010-12-18,Norway,,Sjøholt,Åpent stevne
2214,nsf/1892,NSF,2010-12-18,Norway,,Trondheim,Julestevne
2215,nsf/1893,NSF,2010-12-29,Norway,,Askim bedriftssenter,Klubbstevne
2216,nsf/1894,NSF,2010-12-28,Norway,,Elnesvågen,Åpent stevne
2217,nsf/1895,NSF,2010-12-18,Norway,,Haugesund,Klubbstevne
2218,nsf/1897,NSF,2010-12-22,Norway,,Gressvik,Åpent stevne
2219,nsf/1898,NSF,2010-12-30,Norway,,Varhol,Åpent stevne
2220,nsf/1899,NSF,2011-01-11,Norway,,Vestlund park,Åpent stevne
2221,nsf/19,NSF,2000-02-21,Norway,,Halden,Seriestevne
2222,nsf/190,NSF,2001-06-20,Norway,,Nidelv,Seriestevne
2223,nsf/1900,NSF,2011-01-15,Norway,,Sandehallen,Åpent stevne
2224,nsf/1902,NSF,2011-01-15,Norway,,Odderneshallen,Klubbstevne
2225,nsf/1903,NSF,2011-01-14,Norway,,Elnesvågen,Klubbstevne
2226,nsf/1905,NSF,2011-01-28,Norway,,Sandehallen,Benk-cup
2227,nsf/1906,NSF,2011-01-30,Norway,,Falkøping,Falkøping åpent stevne
2228,nsf/1907,NSF,2011-01-22,Norway,,Alta,Finnmarkmesterskapet
2229,nsf/1908,NSF,2011-01-28,Norway,,Varhol,Åpent stevne
2230,nsf/1909,NSF,2011-01-30,Norway,,Sundbyberg Sverige,Seriestevne
2231,nsf/191,NSF,2001-06-20,Norway,,,Klubbstevne
2232,nsf/1910,NSF,2011-02-01,Norway,,Vestlund park,Åpent stevne
2233,nsf/1911,NSF,2011-02-04,Norway,,København Danmark,ER Equipment open benkpress
2234,nsf/1920,NSF,2011-01-28,Norway,,Melhus,Klubb stevne
2235,nsf/1921,NSF,2011-02-07,Norway,,Varhol,Åpent stevne
2236,nsf/1922,NSF,2011-02-07,Norway,,Trondheim,Klubbstevne
2237,nsf/1923,NSF,2011-02-12,Norway,,Brumunddal,RM Hedmark og Oppland
2238,nsf/1925,NSF,2011-02-12,Norway,,Sandehallen,RM Østafjell
2239,nsf/1926,NSF,2011-02-12,Norway,,Skedsmo,RM Region Øst
2240,nsf/1928,NSF,2011-02-03,Norway,,Halden,Klubbmesterskap
2241,nsf/1929,NSF,2011-02-12,Norway,,Grubhei,RM Nord
2242,nsf/193,NSF,2001-07-06,Norway,,Hammerfest,Klubbmesterskap
2243,nsf/1930,NSF,2011-02-19,Norway,,Haukelandshallen Bergen,RM Vest
2244,nsf/1931,NSF,2011-02-19,Norway,,Ganddal,RM Sørvest
2245,nsf/1933,NSF,2011-02-19,Norway,,Haukelandshallen Bergen,RM Vest benkpress
2246,nsf/1934,NSF,2011-02-26,Norway,,Melhus,RM Midt-Norge
2247,nsf/1935,NSF,2011-02-26,Norway,,Rana kraftsenter,Klubbstevne
2248,nsf/1936,NSF,2011-02-25,Norway,,Varhol,Åpent stevne
2249,nsf/1937,NSF,2011-02-28,Norway,,Gressvik,Klubbstevne
2250,nsf/1938,NSF,2011-03-01,Norway,,Vestlund park,Åpent stevne
2251,nsf/1939,NSF,2011-03-04,Norway,,Skedsmo,Åpent stevne
2252,nsf/194,NSF,2001-07-25,Norway,,Trondheim,Benkstevne
2253,nsf/1940,NSF,2011-02-24,Norway,,Fyllingsdalen,Åpent stevne
2254,nsf/1942,NSF,2011-03-12,Norway,,Dubai De forente arabiske emirater,Faazan International Powerliting Competition
